,task_name,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem,duration
40328,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,118.0,j_35000,6,Terminated,332638,332730,30.0,0.05,92
40329,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_35000,6,Terminated,332638,332735,5.0,0.03,97
40330,M1,1.0,j_35004,1,Terminated,652204,652205,100.0,0.3,1
40331,J3_1_2,39.0,j_35004,1,Terminated,652204,652206,100.0,0.49,2
40332,M2,38.0,j_35004,1,Terminated,652204,652205,100.0,0.3,1
40333,R3_2,1.0,j_35005,1,Terminated,549964,549968,100.0,0.39,4
40334,M1,1.0,j_35005,1,Terminated,549964,549968,100.0,0.49,4
40335,R2_1,1.0,j_35005,1,Terminated,549964,549968,100.0,0.49,4
40336,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_35009,6,Terminated,561772,562147,10.0,0.05,375
40337,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_35009,6,Terminated,561772,562151,30.0,0.05,379
40338,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_35009,6,Terminated,561772,562156,5.0,0.03,384
40339,M2,30.0,j_35013,1,Terminated,423923,423924,50.0,0.2,1
40340,M1,1.0,j_35013,1,Terminated,423923,423930,50.0,0.2,7
40341,R3_2,1.0,j_35018,1,Terminated,554097,554114,50.0,0.2,17
