,submit_time,duration,cpu,memory,job_id,task_id,instances_num,disk
8831,2748,32.31578947368421,0.5,0.005736028783682345,3499,21392,19,0
8832,2961,40.7248322147651,0.5,0.005736028783682345,3500,21393,149,0
8833,2961,49.06382978723404,0.5,0.005736028783682345,3500,21394,235,0
8834,3229,61.45454545454545,0.5,0.005736028783682345,3501,21395,11,0
8835,3229,81.98795180722891,0.5,0.008034581834183211,3501,21396,83,0
8836,3271,28.842105263157894,0.5,0.005736028783682345,3502,21397,19,0
8837,3271,2.0,0.5,0.0040897678150803715,3502,21398,1,0
8838,3271,2.0,0.5,0.004053529366085989,3502,21399,1,0
8839,3271,7.37037037037037,0.5,0.009007843035746642,3502,21400,27,0
8840,3271,46.733333333333334,0.5,0.005736028783682345,3502,21401,15,0
8841,3492,31.42105263157895,0.5,0.005736028783682345,3505,21406,19,0
8842,3492,2.0,0.5,0.0040897678150803715,3505,21407,1,0
8843,3492,3.0,0.5,0.004053529366085989,3505,21408,1,0
8844,3492,8.0,0.5,0.009007843035746642,3505,21409,27,0
8845,3492,50.8,0.5,0.005736028783682345,3505,21410,15,0
8846,4458,43.65195586760281,0.5,0.00805528951932286,3506,21411,997,0
8847,4458,25.541666666666668,0.5,0.008655812388372635,3506,21412,72,0
8848,4458,19.0,0.5,0.008598866254238604,3506,21413,1,0
8849,4552,27.54764292878636,0.5,0.00853156627753475,3511,21421,997,0
8850,4552,7.0,0.5,0.00805528951932286,3511,21422,1,0
8851,4552,18.53886010362694,0.5,0.009204566044573292,3511,21423,193,0
8852,5144,33.36363636363637,0.5,0.00858851241166878,3512,21424,11,0
8853,5144,14.0,0.5,0.009023373799601378,3512,21425,7,0
8854,5144,26.0,0.5,0.00805528951932286,3512,21426,1,0
8855,5144,53.63636363636363,0.5,0.008407320166696866,3512,21427,11,0
8856,5144,60.45454545454545,0.5,0.008044935676753035,3512,21428,11,0
8857,5261,78.96825396825396,0.5,0.01600704061294748,3515,21433,63,0
8858,5261,139.70087976539588,0.5,0.010705873217197731,3515,21434,341,0
8859,5261,193.267217630854,0.5,0.005736028783682345,3515,21435,363,0
8860,5261,281.40524781341105,0.5,0.005736028783682345,3515,21436,343,0
8861,5764,2.6346153846153846,1.0,0.005404705821447985,3516,21437,156,0
8862,5764,4.188679245283019,1.0,0.005404705821447985,3516,21438,53,0
8863,5795,9.5,1.0,0.005736028783682345,3517,21439,2,0
8864,5795,15.0,1.0,0.005404705821447985,3517,21440,1,0
8865,6235,1.3366336633663367,0.5,0.004136360106644578,3520,21449,101,0
8866,6235,11.0,0.5,0.004120829342789843,3520,21450,1,0
8867,6238,2.257425742574257,0.5,0.004100121657650196,3521,21451,101,0
8868,6238,36.0,0.5,0.004094944736365284,3521,21452,1,0
8869,6240,1.613861386138614,0.5,0.004105298578935108,3522,21453,101,0
8870,6240,5.0,0.5,0.004120829342789843,3522,21454,1,0
8871,6290,9.0,0.5,0.005736028783682345,3523,21455,1,0
8872,6290,9.0,0.5,0.00805528951932286,3523,21456,1,0
8873,6290,9.0,0.5,0.004120829342789843,3523,21457,1,0
8874,6290,9.0,0.5,0.004037998602231253,3523,21458,1,0
8875,6368,40.515151515151516,0.5,0.008267543292004246,3524,21459,33,0
8876,6368,47.57142857142857,0.5,0.008220951000440038,3524,21460,35,0
8877,6368,16.53846153846154,0.5,0.009608365904796416,3524,21461,13,0
8878,6368,3.0,0.5,0.0040845908937954594,3524,21462,1,0
8879,6368,29.313513513513513,0.5,0.013356456915072607,3524,21463,185,0
8880,6368,18.90909090909091,0.5,0.00989309657546657,3524,21464,11,0
8881,6368,12.0,0.5,0.004094944736365284,3524,21465,1,0
8882,6368,1.0,0.5,0.004063883208655812,3524,21466,1,0
8883,6368,21.0,0.5,0.010705873217197731,3524,21467,3,0
8884,6368,67.01433691756273,0.5,0.00891983537390314,3524,21468,279,0
8885,6368,12.0,0.5,0.0040897678150803715,3524,21469,1,0
8886,6368,1.0,0.5,0.004053529366085989,3524,21470,1,0
8887,7516,58.283185840707965,0.5,0.00799834338518883,3527,21481,113,0
8888,7516,62.48148148148148,0.5,0.004182952398208786,3527,21482,27,0
8889,7516,1.0,0.5,0.0040897678150803715,3527,21483,1,0
8890,7516,5.096774193548387,0.5,0.008091527968317242,3527,21484,62,0
8891,7516,2.0,0.5,0.005404705821447985,3527,21485,1,0
8892,7516,9.055555555555555,0.5,0.00830895866228354,3527,21486,180,0
8893,7516,2.0,0.5,0.0040897678150803715,3527,21487,1,0
8894,7516,10.0,0.5,0.00805528951932286,3527,21488,1,0
8895,7604,312.94444444444446,0.5,0.021308208008697233,3528,21489,25,0
8896,7604,28.35483870967742,0.5,0.005736028783682345,3528,21490,31,0
8897,7604,90.0,0.5,0.005736028783682345,3528,21491,1,0
8898,7686,2.0,0.5,0.004110475500220019,3531,21502,1,0
8899,7686,31.63157894736842,0.5,0.013356456915072607,3531,21503,19,0
8900,7686,2.0,0.5,0.004094944736365284,3531,21506,1,0
8901,7686,2.0,0.5,0.004074237051225636,3531,21507,1,0
8902,7686,3.0,0.5,0.0040587062873709,3531,21508,1,0
8903,7686,52.30769230769231,0.5,0.007951751093624622,3531,21509,13,0
8904,7686,63.0,0.5,0.008200243315300391,3531,21510,3,0
8905,7686,70.33333333333333,0.5,0.008189889472730567,3531,21511,3,0
8906,7686,2.0,0.5,0.004022467838376518,3531,21512,1,0
8907,9620,80.51515151515152,0.5,0.008267543292004246,3540,21584,33,0
8908,9620,87.17142857142858,0.5,0.008220951000440038,3540,21585,35,0
8909,9620,44.333333333333336,0.5,0.009608365904796416,3540,21586,12,0
8910,9620,3.0,0.5,0.0040845908937954594,3540,21587,1,0
8911,9620,52.22162162162162,0.5,0.013356456915072607,3540,21588,185,0
8912,9620,51.3,0.5,0.00989309657546657,3540,21589,10,0
8913,9620,5.0,0.5,0.004094944736365284,3540,21590,1,0
8914,9620,1.0,0.5,0.004063883208655812,3540,21591,1,0
8915,9620,13.666666666666666,0.5,0.010705873217197731,3540,21592,3,0
8916,9620,106.6415770609319,0.5,0.00891983537390314,3540,21593,279,0
8917,9620,6.0,0.5,0.0040897678150803715,3540,21594,1,0
8918,9620,1.0,0.5,0.004053529366085989,3540,21595,1,0
8919,9824,1.3904761904761904,0.5,0.004136360106644578,3541,21596,105,0
8920,9824,12.0,0.5,0.004120829342789843,3541,21597,1,0
8921,9827,1.4095238095238096,0.5,0.004100121657650196,3542,21598,105,0
8922,9827,5.0,0.5,0.004094944736365284,3542,21599,1,0
8923,9829,1.5047619047619047,0.5,0.004105298578935108,3543,21600,105,0
8924,9829,4.0,0.5,0.004120829342789843,3543,21601,1,0
8925,9846,5.0,0.5,0.005736028783682345,3544,21602,1,0
8926,9846,7.0,0.5,0.00805528951932286,3544,21603,1,0
8927,9846,5.0,0.5,0.004120829342789843,3544,21604,1,0
8928,9846,5.0,0.5,0.004037998602231253,3544,21605,1,0
8929,11013,7.875,0.5,0.004695467605415059,3545,21606,104,0
8930,11013,133.0,0.5,0.007863743431781119,3545,21607,1,0
8931,11175,11.25,0.5,0.005736028783682345,3546,21608,4,0
8932,11175,17.727272727272727,0.5,0.007962104936194446,3546,21609,11,0
8933,11217,2.7884615384615383,1.0,0.005404705821447985,3547,21610,156,0
8934,11217,4.0754716981132075,1.0,0.005404705821447985,3547,21611,53,0
8935,11253,8.5,1.0,0.005736028783682345,3548,21612,2,0
8936,11253,13.0,1.0,0.005404705821447985,3548,21613,1,0
8937,11059,1.179245283018868,0.5,0.004136360106644578,3549,21614,106,0
8938,11059,11.0,0.5,0.004120829342789843,3549,21615,1,0
8939,11064,1.971698113207547,0.5,0.004100121657650196,3550,21616,106,0
8940,11064,6.0,0.5,0.004094944736365284,3550,21617,1,0
8941,11068,1.7547169811320755,0.5,0.004105298578935108,3551,21618,106,0
8942,11068,6.0,0.5,0.004120829342789843,3551,21619,1,0
8943,11087,3.5,0.5,0.005736028783682345,3552,21620,2,0
8944,11087,4.0,0.5,0.00805528951932286,3552,21621,3,0
8945,11087,4.0,0.5,0.004120829342789843,3552,21622,3,0
8946,11087,4.0,0.5,0.004037998602231253,3552,21623,3,0
8947,12961,2.717948717948718,1.0,0.005404705821447985,3553,21624,156,0
8948,12961,3.69811320754717,1.0,0.005404705821447985,3553,21625,53,0
8949,12992,12.5,1.0,0.005736028783682345,3554,21626,2,0
8950,12992,17.0,1.0,0.005404705821447985,3554,21627,1,0
8951,14821,2.3974358974358974,1.0,0.005404705821447985,3555,21628,156,0
8952,14821,4.415094339622642,1.0,0.005404705821447985,3555,21629,53,0
8953,14857,9.5,1.0,0.005736028783682345,3556,21630,2,0
8954,14857,14.0,1.0,0.005404705821447985,3556,21631,1,0
8955,14609,7.4907407407407405,0.5,0.004695467605415059,3557,21632,108,0
8956,14609,127.0,0.5,0.007863743431781119,3557,21633,1,0
8957,14743,10.0,0.5,0.005736028783682345,3558,21634,4,0
8958,14743,14.727272727272727,0.5,0.007962104936194446,3558,21635,11,0
8959,14684,2.0727272727272728,0.5,0.004136360106644578,3559,21636,110,0
8960,14684,11.0,0.5,0.004120829342789843,3559,21637,1,0
8961,14692,1.8272727272727274,0.5,0.004100121657650196,3560,21638,110,0
8962,14692,7.0,0.5,0.004094944736365284,3560,21639,1,0
8963,14699,1.509090909090909,0.5,0.004105298578935108,3561,21640,110,0
8964,14699,6.0,0.5,0.004120829342789843,3561,21641,1,0
8965,14729,2.0,0.5,0.005736028783682345,3562,21642,2,0
8966,14729,3.3333333333333335,0.5,0.00805528951932286,3562,21643,3,0
8967,14729,3.3333333333333335,0.5,0.004120829342789843,3562,21644,3,0
8968,14729,3.0,0.5,0.004037998602231253,3562,21645,3,0
8969,16590,1.9038461538461537,1.0,0.005404705821447985,3563,21646,156,0
8970,16590,6.150943396226415,1.0,0.005404705821447985,3563,21647,53,0
8971,16625,9.5,1.0,0.005736028783682345,3564,21648,2,0
8972,16625,14.0,1.0,0.005404705821447985,3564,21649,1,0
8973,17266,52.84848484848485,0.5,0.008267543292004246,3565,21650,33,0
8974,17266,59.4,0.5,0.008220951000440038,3565,21651,35,0
8975,17266,29.833333333333332,0.5,0.009608365904796416,3565,21652,12,0
8976,17266,4.0,0.5,0.0040845908937954594,3565,21653,1,0
8977,17266,45.386740331491715,0.5,0.013356456915072607,3565,21654,181,0
8978,17266,36.2,0.5,0.00989309657546657,3565,21655,10,0
8979,17266,26.0,0.5,0.004094944736365284,3565,21656,1,0
8980,17266,1.0,0.5,0.004063883208655812,3565,21657,1,0
8981,17266,35.0,0.5,0.010705873217197731,3565,21658,3,0
8982,17266,125.21505376344086,0.5,0.00891983537390314,3565,21659,279,0
8983,17266,27.0,0.5,0.0040897678150803715,3565,21660,1,0
8984,17266,1.0,0.5,0.004053529366085989,3565,21661,1,0
8985,20188,1.7179487179487178,1.0,0.005404705821447985,3569,21671,156,0
8986,20188,3.339622641509434,1.0,0.005404705821447985,3569,21672,53,0
8987,20230,8.5,1.0,0.005736028783682345,3570,21673,2,0
8988,20230,13.0,1.0,0.005404705821447985,3570,21674,1,0
8989,20014,46.0,0.5,0.005736028783682345,3571,21675,2,0
8990,20014,51.5,0.5,0.005736028783682345,3571,21676,997,0
8991,20740,71.0,0.5,0.01600704061294748,3574,21682,11,0
8992,20740,104.87096774193549,0.5,0.008039758755468123,3574,21683,31,0
8993,20740,1.0,0.5,0.005404705821447985,3574,21684,1,0
8994,20740,40.75,0.5,0.01600704061294748,3574,21685,4,0
8995,20740,82.8,0.5,0.00914761991043926,3574,21686,35,0
8996,20740,92.42857142857143,0.5,0.008795589263065255,3574,21687,49,0
8997,20740,1.0,0.5,0.005404705821447985,3574,21688,1,0
8998,20740,1.0,0.5,0.004053529366085989,3574,21689,1,0
8999,20740,1.0,0.5,0.005404705821447985,3574,21690,1,0
9000,20740,54.666666666666664,0.5,0.007910335723345327,3574,21691,3,0
9001,20740,58.0,0.5,0.00822612792172495,3574,21692,1,0
9002,20740,60.0,0.5,0.008236481764294774,3574,21693,1,0
9003,20740,1.0,0.5,0.005404705821447985,3574,21694,1,0
9004,20730,81.13725490196079,0.5,0.009116558382729793,3575,21695,51,0
9005,20730,127.22222222222223,0.5,0.008065643361892682,3575,21696,63,0
9006,20730,1.0,0.5,0.0040897678150803715,3575,21697,1,0
9007,20730,45.925,0.5,0.01600704061294748,3575,21698,40,0
9008,20730,98.98765432098766,0.5,0.00886288923976911,3575,21699,81,0
9009,20730,112.31460674157303,0.5,0.008774881577925608,3575,21700,89,0
9010,20730,1.0,0.5,0.005404705821447985,3575,21701,1,0
9011,20730,1.0,0.5,0.005404705821447985,3575,21702,1,0
9012,20730,1.0,0.5,0.004094944736365284,3575,21703,1,0
9013,20730,66.55172413793103,0.5,0.007894804959490591,3575,21704,29,0
9014,20730,75.33333333333333,0.5,0.008096704889602156,3575,21705,3,0
9015,20730,78.0,0.5,0.00805528951932286,3575,21706,3,0
9016,20730,1.0,0.5,0.0040845908937954594,3575,21707,1,0
9017,20729,94.9047619047619,0.5,0.009680842802785184,3576,21708,21,0
9018,20729,156.27906976744185,0.5,0.008039758755468123,3576,21709,43,0
9019,20729,2.0,0.5,0.0040897678150803715,3576,21710,1,0
9020,20729,47.55555555555556,0.5,0.010524680972225815,3576,21711,18,0
9021,20729,117.41818181818182,0.5,0.009665312038930448,3576,21712,55,0
9022,20729,135.68115942028984,0.5,0.009665312038930448,3576,21713,69,0
9023,20729,2.0,0.5,0.005404705821447985,3576,21714,1,0
9024,20729,2.0,0.5,0.005404705821447985,3576,21715,1,0
9025,20729,2.0,0.5,0.005404705821447985,3576,21716,1,0
9026,20729,64.6923076923077,0.5,0.00805528951932286,3576,21717,13,0
9027,20729,70.0,0.5,0.0041674216343540495,3576,21718,3,0
9028,20729,73.33333333333333,0.5,0.0041674216343540495,3576,21719,3,0
9029,20729,2.0,0.5,0.005404705821447985,3576,21720,1,0
9030,20748,24.806451612903224,0.5,0.005736028783682345,3577,21721,31,0
9031,20748,32.137412236710134,0.5,0.005736028783682345,3577,21722,997,0
9032,20873,27.0,0.5,0.009608365904796416,3578,21725,12,0
9033,20873,4.0,0.5,0.0040845908937954594,3578,21726,1,0
9034,20873,21.3,0.5,0.013356456915072607,3578,21727,185,0
9035,20873,5.0,0.5,0.004094944736365284,3578,21729,1,0
9036,20873,2.0,0.5,0.004063883208655812,3578,21730,1,0
9037,20873,6.0,0.5,0.0040897678150803715,3578,21733,1,0
9038,20873,2.0,0.5,0.004053529366085989,3578,21734,1,0
9039,20919,65.89017341040463,1.0,0.005404705821447985,3581,21748,173,0
9040,20919,2.0,1.0,0.005404705821447985,3581,21749,1,0
9041,20919,23.253968253968253,1.0,0.005404705821447985,3581,21750,63,0
9042,20919,18.83116883116883,1.0,0.005404705821447985,3581,21751,77,0
9043,20919,19.870967741935484,1.0,0.005404705821447985,3581,21752,31,0
9044,20914,3.0,0.5,0.00383609867211969,3582,21754,1,0
9045,20914,4.0,0.5,0.0090337276421712,3582,21755,1,0
9046,20914,6.0588235294117645,0.5,0.01000698884373463,3582,21757,77,0
9047,22076,2.1538461538461537,1.0,0.005404705821447985,3585,21772,156,0
9048,22076,4.283018867924528,1.0,0.005404705821447985,3585,21773,53,0
9049,22113,10.5,1.0,0.005736028783682345,3586,21774,2,0
9050,22113,17.0,1.0,0.005404705821447985,3586,21775,1,0
9051,21860,1.4745762711864407,0.5,0.004136360106644578,3587,21776,118,0
9052,21860,17.0,0.5,0.004120829342789843,3587,21777,1,0
9053,21866,2.3135593220338984,0.5,0.004100121657650196,3588,21778,118,0
9054,21866,7.0,0.5,0.004094944736365284,3588,21779,1,0
9055,21871,1.6016949152542372,0.5,0.004105298578935108,3589,21780,118,0
9056,21871,5.0,0.5,0.004120829342789843,3589,21781,1,0
9057,21898,6.0,0.5,0.005736028783682345,3590,21782,2,0
9058,21898,8.333333333333334,0.5,0.00805528951932286,3590,21783,3,0
9059,21898,8.0,0.5,0.004120829342789843,3590,21784,3,0
9060,21898,7.0,0.5,0.004037998602231253,3590,21785,3,0
9061,21830,8.689655172413794,0.5,0.004695467605415059,3591,21786,116,0
9062,21830,123.0,0.5,0.007863743431781119,3591,21787,1,0
9063,21966,39.75,0.5,0.005736028783682345,3592,21788,4,0
9064,21966,60.09090909090909,0.5,0.007962104936194446,3592,21789,11,0
9065,23449,5.0,0.5,0.004100121657650196,3593,21792,1,0
9066,23449,1.0,0.5,0.004053529366085989,3593,21793,1,0
9067,23449,31.375,0.5,0.009323635234126266,3593,21794,16,0
9068,23449,11.19108280254777,0.5,0.013356456915072607,3593,21795,162,0
9069,23449,6.0,0.5,0.004094944736365284,3593,21797,1,0
9070,23449,3.0,0.5,0.0040897678150803715,3593,21798,1,0
9071,23449,2.0,0.5,0.003830921750834778,3593,21799,1,0
9072,23467,101.90434782608696,0.5,0.010705873217197731,3596,21811,115,0
9073,23467,56.333333333333336,0.5,0.01600704061294748,3596,21812,36,0
9074,23467,71.0,0.5,0.005404705821447985,3596,21813,1,0
9075,23467,84.38144329896907,0.5,0.010705873217197731,3596,21814,97,0
9076,24125,35.578947368421055,0.5,0.005736028783682345,3597,21815,19,0
9077,24125,2.0,0.5,0.005404705821447985,3597,21816,1,0
9078,24125,4.0,0.5,0.004006937074521782,3597,21817,1,0
9079,24125,8.703703703703704,0.5,0.00900266611446173,3597,21818,27,0
9080,24125,52.8235294117647,0.5,0.005736028783682345,3597,21819,17,0
9081,24168,143.73798076923077,0.5,0.005736028783682345,3598,21820,419,0
9082,24167,87.0525059665871,0.5,0.005736028783682345,3600,21822,419,0
9083,24237,1.1487603305785123,0.5,0.004136360106644578,3606,21841,121,0
9084,24237,14.0,0.5,0.004120829342789843,3606,21842,1,0
9085,24240,1.3884297520661157,0.5,0.004100121657650196,3607,21843,121,0
9086,24240,6.0,0.5,0.004094944736365284,3607,21844,1,0
9087,24244,1.3388429752066116,0.5,0.004105298578935108,3608,21845,121,0
9088,24244,5.0,0.5,0.004120829342789843,3608,21846,1,0
9089,24273,8.0,0.5,0.005736028783682345,3609,21847,1,0
9090,24273,10.0,0.5,0.00805528951932286,3609,21848,1,0
9091,24273,8.0,0.5,0.004120829342789843,3609,21849,1,0
9092,24273,8.0,0.5,0.004037998602231253,3609,21850,1,0
9093,24262,49.42857142857143,0.5,0.007951751093624622,3610,21851,7,0
9094,24262,5.0,0.5,0.008262366370719334,3610,21852,7,0
9095,24262,1.0,0.5,0.005404705821447985,3610,21853,1,0
9096,24262,18.703703703703702,0.5,0.005736028783682345,3610,21854,27,0
9097,24262,34.94117647058823,0.5,0.005736028783682345,3610,21855,17,0
9098,24351,160.8440366972477,0.5,0.005736028783682345,3611,21856,109,0
9099,24351,33.36363636363637,0.5,0.010705873217197731,3611,21857,11,0
9100,24351,8.0,0.5,0.005404705821447985,3611,21858,1,0
9101,24351,2.0,0.5,0.005404705821447985,3611,21859,1,0
9102,24351,8.0,0.5,0.00805528951932286,3611,21860,1,0
9103,24351,2.0,0.5,0.005404705821447985,3611,21861,1,0
9104,24351,4.0,0.5,0.00805528951932286,3611,21862,1,0
9105,24351,13.0,0.5,0.010705873217197731,3611,21863,1,0
9106,24351,1.0,0.5,0.005404705821447985,3611,21864,1,0
9107,24351,18.0,0.5,0.010705873217197731,3611,21865,6,0
9108,24351,203.0,0.5,0.010705873217197731,3611,21866,13,0
9109,24351,256.0,0.5,0.01600704061294748,3611,21867,1,0
9110,24351,257.84615384615387,0.5,0.010705873217197731,3611,21868,13,0
9111,24350,36.431372549019606,0.5,0.010705873217197731,3612,21869,153,0
9112,24350,3.0,0.5,0.004063883208655812,3612,21870,1,0
9113,24350,10.846994535519126,0.5,0.008707581601221755,3612,21871,183,0
9114,24350,90.35398230088495,0.5,0.00808117412574742,3612,21872,113,0
9115,24666,50.42857142857143,0.5,0.007951751093624622,3613,21873,7,0
9116,24666,6.714285714285714,0.5,0.008262366370719334,3613,21874,7,0
9117,24666,2.0,0.5,0.005404705821447985,3613,21875,1,0
9118,24666,22.59259259259259,0.5,0.005736028783682345,3613,21876,27,0
9119,24666,42.470588235294116,0.5,0.005736028783682345,3613,21877,17,0
9120,26010,74.3986013986014,0.5,0.010705873217197731,3614,21878,143,0
9121,26010,32.78048780487805,0.5,0.010705873217197731,3614,21879,82,0
9122,26010,52.13008130081301,0.5,0.010705873217197731,3614,21880,123,0
9123,26010,83.46728971962617,0.5,0.010705873217197731,3614,21881,107,0
9124,26319,18.0,0.5,0.005736028783682345,3615,21882,1,0
9125,26319,18.586760280842526,0.5,0.005736028783682345,3615,21883,997,0
9126,27040,23.782608695652176,0.5,0.008008697227758653,3616,21884,115,0
9127,27040,2.0,0.5,0.005404705821447985,3616,21885,1,0
9128,27040,2.0,0.5,0.005404705821447985,3616,21886,1,0
9129,27040,16.133333333333333,0.5,0.01600704061294748,3616,21887,15,0
9130,27040,3.0,0.5,0.005404705821447985,3616,21888,1,0
9131,27040,2.0,0.5,0.004094944736365284,3616,21889,5,0
9132,27040,20.118518518518517,0.5,0.01600704061294748,3616,21890,135,0
9133,27161,61.172413793103445,0.5,0.01600704061294748,3617,21891,35,0
9134,27161,62.0,0.5,0.01600704061294748,3617,21892,25,0
9135,27161,2.0,0.5,0.005404705821447985,3617,21893,1,0
9136,27161,29.75,0.5,0.009660135117645536,3617,21894,4,0
9137,27161,10.736842105263158,0.5,0.00805528951932286,3617,21895,19,0
9138,27161,27.272727272727273,0.5,0.007967281857479356,3617,21896,11,0
9139,27161,49.54545454545455,0.5,0.013356456915072607,3617,21897,11,0
9140,27161,19.0,0.5,0.004100121657650196,3617,21899,1,0
9141,27161,61.0,0.5,0.00805528951932286,3617,21900,3,0
9142,27378,2.0064102564102564,1.0,0.005404705821447985,3619,21911,156,0
9143,27378,3.0377358490566038,1.0,0.005404705821447985,3619,21912,53,0
9144,27404,16.5,1.0,0.005736028783682345,3620,21913,2,0
9145,27404,27.0,1.0,0.005404705821447985,3620,21914,1,0
9146,27822,1.456,0.5,0.004136360106644578,3621,21915,125,0
9147,27822,13.0,0.5,0.004120829342789843,3621,21916,1,0
9148,27826,1.592,0.5,0.004100121657650196,3622,21917,125,0
9149,27826,5.0,0.5,0.004094944736365284,3622,21918,1,0
9150,27828,1.84,0.5,0.004105298578935108,3623,21919,125,0
9151,27828,6.0,0.5,0.004120829342789843,3623,21920,1,0
9152,27847,10.0,0.5,0.005736028783682345,3624,21921,1,0
9153,27847,13.0,0.5,0.00805528951932286,3624,21922,1,0
9154,27847,11.0,0.5,0.004120829342789843,3624,21923,1,0
9155,27847,10.0,0.5,0.004037998602231253,3624,21924,1,0
9156,28207,128.6969696969697,0.5,0.008267543292004246,3625,21925,33,0
9157,28207,26.583333333333332,0.5,0.009608365904796416,3625,21927,13,0
9158,28207,3.0,0.5,0.0040845908937954594,3625,21928,1,0
9159,28207,42.950276243093924,0.5,0.013356456915072607,3625,21929,181,0
9160,28207,32.0,0.5,0.00989309657546657,3625,21930,11,0
9161,28207,5.0,0.5,0.004094944736365284,3625,21931,1,0
9162,28207,1.0,0.5,0.004063883208655812,3625,21932,1,0
9163,28207,79.0,0.5,0.010705873217197731,3625,21933,7,0
9164,28207,6.0,0.5,0.0040897678150803715,3625,21935,1,0
9165,28207,1.0,0.5,0.004053529366085989,3625,21936,1,0
9166,28199,126.16,0.5,0.010705873217197731,3628,21950,325,0
9167,28199,4.0,0.5,0.005404705821447985,3628,21951,1,0
9168,28199,45.70075757575758,0.5,0.013356456915072607,3628,21952,264,0
9169,28199,22.666666666666668,0.5,0.010705873217197731,3628,21953,6,0
9170,28199,5.0,0.5,0.005404705821447985,3628,21954,1,0
9171,28199,155.0,0.5,0.00805528951932286,3628,21955,1,0
9172,28199,157.0,0.5,0.00805528951932286,3628,21956,1,0
9173,28801,58.78260869565217,0.5,0.005736028783682345,3629,21957,23,0
9174,28801,12.0,0.5,0.007987989542619004,3629,21958,1,0
9175,28801,21.0,0.5,0.008541920120104574,3629,21959,1,0
9176,28801,38.111111111111114,0.5,0.008811120026919991,3629,21960,9,0
9177,28801,12.0,0.5,0.013356456915072607,3629,21961,5,0
9178,28801,61.03225806451613,0.5,0.00805528951932286,3629,21962,31,0
9179,28801,64.44827586206897,0.5,0.00828307405585898,3629,21963,29,0
9180,29709,128.3658536585366,1.0,0.005404705821447985,3630,21964,41,0
9181,29709,20.103448275862068,1.0,0.005404705821447985,3630,21965,29,0
9182,29709,29.93103448275862,1.0,0.005404705821447985,3630,21966,29,0
9183,29709,47.27272727272727,1.0,0.005404705821447985,3630,21967,11,0
9184,30736,61.142857142857146,0.5,0.00928739678513188,3631,21968,7,0
9185,30736,13.25,0.5,0.00806046644060777,3631,21969,4,0
9186,30736,15.75,0.5,0.00975849662205886,3631,21970,4,0
9187,30736,30.0,0.5,0.00805528951932286,3631,21971,1,0
9188,30736,75.61538461538461,0.5,0.00799834338518883,3631,21972,13,0
9189,30967,2.91025641025641,1.0,0.005404705821447985,3632,21973,156,0
9190,30967,4.962264150943396,1.0,0.005404705821447985,3632,21974,53,0
9191,30994,16.5,1.0,0.005736028783682345,3633,21975,2,0
9192,30994,27.0,1.0,0.005404705821447985,3633,21976,1,0
9193,30832,15.266666666666667,0.5,0.013356456915072607,3634,21977,15,0
9194,30832,3.7115384615384617,0.5,0.00805528951932286,3634,21978,52,0
9195,30832,5.0,0.5,0.00805528951932286,3634,21979,1,0
9196,30832,20.775,0.5,0.00805528951932286,3634,21980,200,0
9197,30832,24.33,0.5,0.00805528951932286,3634,21981,200,0
9198,31433,1.6589147286821706,0.5,0.004136360106644578,3635,21982,129,0
9199,31433,13.0,0.5,0.004120829342789843,3635,21983,1,0
9200,31437,1.9767441860465116,0.5,0.004100121657650196,3636,21984,129,0
9201,31437,23.0,0.5,0.004094944736365284,3636,21985,1,0
9202,31439,1.7596899224806202,0.5,0.004105298578935108,3637,21986,129,0
9203,31439,6.0,0.5,0.004120829342789843,3637,21987,1,0
9204,31473,11.0,0.5,0.005736028783682345,3638,21988,1,0
9205,31473,14.0,0.5,0.00805528951932286,3638,21989,1,0
9206,31473,12.0,0.5,0.004120829342789843,3638,21990,1,0
9207,31473,11.0,0.5,0.004037998602231253,3638,21991,1,0
9208,31436,88.12121212121212,0.5,0.008267543292004246,3639,21992,33,0
9209,31436,101.31428571428572,0.5,0.008220951000440038,3639,21993,35,0
9210,31436,22.692307692307693,0.5,0.009608365904796416,3639,21994,13,0
9211,31436,7.0,0.5,0.0040845908937954594,3639,21995,1,0
9212,31436,41.15846994535519,0.5,0.013356456915072607,3639,21996,183,0
9213,31436,27.272727272727273,0.5,0.00989309657546657,3639,21997,11,0
9214,31436,5.0,0.5,0.004094944736365284,3639,21998,1,0
9215,31436,1.0,0.5,0.004063883208655812,3639,21999,1,0
9216,31436,45.857142857142854,0.5,0.010705873217197731,3639,22000,7,0
9217,31436,124.60215053763442,0.5,0.00891983537390314,3639,22001,279,0
9218,31436,5.0,0.5,0.0040897678150803715,3639,22002,1,0
9219,31436,3.0,0.5,0.004053529366085989,3639,22003,1,0
9220,33826,1.7954545454545454,0.5,0.004136360106644578,3640,22004,132,0
9221,33826,22.0,0.5,0.004120829342789843,3640,22005,1,0
9222,33832,1.5681818181818181,0.5,0.004100121657650196,3641,22006,132,0
9223,33832,9.0,0.5,0.004094944736365284,3641,22007,1,0
9224,33834,1.7651515151515151,0.5,0.004105298578935108,3642,22008,132,0
9225,33834,5.0,0.5,0.004115652421504932,3642,22009,1,0
9226,33860,11.0,0.5,0.005736028783682345,3643,22010,1,0
9227,33860,14.0,0.5,0.00805528951932286,3643,22011,1,0
9228,33860,12.0,0.5,0.004115652421504932,3643,22012,1,0
9229,33860,11.0,0.5,0.004022467838376518,3643,22013,1,0
9230,35160,2.263157894736842,0.5,0.007822328061501823,3645,22016,19,0
